,State,Zip,Year,Month,Electricity Price,Gas Price
561,TX,75020,2019.0,Dec,0.142,2.214
562,TX,75020,2020.0,Jan,0.141,2.235
563,TX,75020,2020.0,Feb,0.137,2.054
564,TX,75020,2020.0,Mar,0.134,1.919
565,TX,75020,2020.0,Apr,0.134,1.417
566,TX,75020,2020.0,May,0.136,1.406
567,TX,75020,2020.0,Jun,0.136,1.722
568,TX,75020,2020.0,Jul,0.135,1.903
569,TX,75020,2020.0,Aug,0.133,1.869
570,TX,75020,2020.0,Sep,0.132,1.893
571,TX,75020,2020.0,Oct,0.132,1.833
572,TX,75020,2020.0,Nov,0.13,1.766
573,TX,75020,2020.0,Dec,0.13,1.885
574,TX,75020,2021.0,Jan,0.131,2.065
575,TX,75020,2021.0,Feb,0.131,2.196
576,TX,75020,2021.0,Mar,0.128,2.533
577,TX,75020,2021.0,Apr,0.127,2.485
578,TX,75020,2021.0,May,0.128,2.737
579,TX,75020,2021.0,Jun,0.129,2.836
580,TX,75020,2021.0,Jul,0.133,2.882
581,TX,75020,2021.0,Aug,0.144,2.894
582,TX,75020,2021.0,Sep,0.152,2.91
583,TX,75020,2021.0,Oct,0.153,3.033
584,TX,75020,2021.0,Nov,0.153,3.137
585,TX,75020,2021.0,Dec,0.154,3.015
586,TX,75020,2022.0,Jan,0.161,3.058
587,TX,75020,2022.0,Feb,0.162,3.288
588,TX,75020,2022.0,Mar,0.162,3.901
589,TX,75020,2022.0,Apr,0.162,3.816
590,TX,75020,2022.0,May,0.164,4.271
591,TX,75020,2022.0,Jun,0.174,4.748
592,TX,75020,2022.0,Jul,0.196,4.119
593,TX,75020,2022.0,Aug,0.196,3.511
594,TX,75020,2022.0,Sep,0.199,3.231
595,TX,75020,2022.0,Oct,0.199,3.268
596,TX,75020,2022.0,Nov,0.183,3.084
597,TX,75020,2022.0,Dec,0.183,2.782
598,TX,75020,2023.0,Jan,0.178,3.025
599,TX,75020,2023.0,Feb,0.178,3.055
600,TX,75021,2019.0,Jan,0.141,1.892
601,TX,75021,2019.0,Feb,0.141,2.031
602,TX,75021,2019.0,Mar,0.142,2.332
603,TX,75021,2019.0,Apr,0.142,2.602
604,TX,75021,2019.0,May,0.142,2.604
605,TX,75021,2019.0,Jun,0.142,2.399
606,TX,75021,2019.0,Jul,0.142,2.549
607,TX,75021,2019.0,Aug,0.142,2.335
608,TX,75021,2019.0,Sep,0.143,2.348
609,TX,75021,2019.0,Oct,0.143,2.249
610,TX,75021,2019.0,Nov,0.142,2.286
611,TX,75021,2019.0,Dec,0.142,2.214
612,TX,75021,2020.0,Jan,0.141,2.235
613,TX,75021,2020.0,Feb,0.137,2.054
614,TX,75021,2020.0,Mar,0.134,1.919
615,TX,75021,2020.0,Apr,0.134,1.417
616,TX,75021,2020.0,May,0.136,1.406
617,TX,75021,2020.0,Jun,0.136,1.722
618,TX,75021,2020.0,Jul,0.135,1.903
619,TX,75021,2020.0,Aug,0.133,1.869
620,TX,75021,2020.0,Sep,0.132,1.893
621,TX,75021,2020.0,Oct,0.132,1.833
622,TX,75021,2020.0,Nov,0.13,1.766
623,TX,75021,2020.0,Dec,0.13,1.885
624,TX,75021,2021.0,Jan,0.131,2.065
625,TX,75021,2021.0,Feb,0.131,2.196
626,TX,75021,2021.0,Mar,0.128,2.533
627,TX,75021,2021.0,Apr,0.127,2.485
628,TX,75021,2021.0,May,0.128,2.737
629,TX,75021,2021.0,Jun,0.129,2.836
630,TX,75021,2021.0,Jul,0.133,2.882
631,TX,75021,2021.0,Aug,0.144,2.894
632,TX,75021,2021.0,Sep,0.152,2.91
633,TX,75021,2021.0,Oct,0.153,3.033
634,TX,75021,2021.0,Nov,0.153,3.137
635,TX,75021,2021.0,Dec,0.154,3.015
636,TX,75021,2022.0,Jan,0.161,3.058
637,TX,75021,2022.0,Feb,0.162,3.288
638,TX,75021,2022.0,Mar,0.162,3.901
639,TX,75021,2022.0,Apr,0.162,3.816
640,TX,75021,2022.0,May,0.164,4.271
641,TX,75021,2022.0,Jun,0.174,4.748
642,TX,75021,2022.0,Jul,0.196,4.119
643,TX,75021,2022.0,Aug,0.196,3.511
644,TX,75021,2022.0,Sep,0.199,3.231
645,TX,75021,2022.0,Oct,0.199,3.268
646,TX,75021,2022.0,Nov,0.183,3.084
647,TX,75021,2022.0,Dec,0.183,2.782
648,TX,75021,2023.0,Jan,0.178,3.025
649,TX,75021,2023.0,Feb,0.178,3.055
650,TX,75022,2019.0,Jan,0.141,1.892
651,TX,75022,2019.0,Feb,0.141,2.031
652,TX,75022,2019.0,Mar,0.142,2.332
653,TX,75022,2019.0,Apr,0.142,2.602
654,TX,75022,2019.0,May,0.142,2.604
655,TX,75022,2019.0,Jun,0.142,2.399
656,TX,75022,2019.0,Jul,0.142,2.549
657,TX,75022,2019.0,Aug,0.142,2.335
658,TX,75022,2019.0,Sep,0.143,2.348
659,TX,75022,2019.0,Oct,0.143,2.249
660,TX,75022,2019.0,Nov,0.142,2.286
661,TX,75022,2019.0,Dec,0.142,2.214
662,TX,75022,2020.0,Jan,0.141,2.235
663,TX,75022,2020.0,Feb,0.137,2.054
664,TX,75022,2020.0,Mar,0.134,1.919
665,TX,75022,2020.0,Apr,0.134,1.417
666,TX,75022,2020.0,May,0.136,1.406
667,TX,75022,2020.0,Jun,0.136,1.722
668,TX,75022,2020.0,Jul,0.135,1.903
669,TX,75022,2020.0,Aug,0.133,1.869
670,TX,75022,2020.0,Sep,0.132,1.893
671,TX,75022,2020.0,Oct,0.132,1.833
672,TX,75022,2020.0,Nov,0.13,1.766
673,TX,75022,2020.0,Dec,0.13,1.885
674,TX,75022,2021.0,Jan,0.131,2.065
675,TX,75022,2021.0,Feb,0.131,2.196
676,TX,75022,2021.0,Mar,0.128,2.533
677,TX,75022,2021.0,Apr,0.127,2.485
678,TX,75022,2021.0,May,0.128,2.737
679,TX,75022,2021.0,Jun,0.129,2.836
680,TX,75022,2021.0,Jul,0.133,2.882
681,TX,75022,2021.0,Aug,0.144,2.894
682,TX,75022,2021.0,Sep,0.152,2.91
683,TX,75022,2021.0,Oct,0.153,3.033
684,TX,75022,2021.0,Nov,0.153,3.137
685,TX,75022,2021.0,Dec,0.154,3.015
686,TX,75022,2022.0,Jan,0.161,3.058
687,TX,75022,2022.0,Feb,0.162,3.288
688,TX,75022,2022.0,Mar,0.162,3.901
689,TX,75022,2022.0,Apr,0.162,3.816
690,TX,75022,2022.0,May,0.164,4.271
691,TX,75022,2022.0,Jun,0.174,4.748
692,TX,75022,2022.0,Jul,0.196,4.119
693,TX,75022,2022.0,Aug,0.196,3.511
694,TX,75022,2022.0,Sep,0.199,3.231
695,TX,75022,2022.0,Oct,0.199,3.268
696,TX,75022,2022.0,Nov,0.183,3.084
697,TX,75022,2022.0,Dec,0.183,2.782
698,TX,75022,2023.0,Jan,0.178,3.025
699,TX,75022,2023.0,Feb,0.178,3.055
700,TX,75023,2019.0,Jan,0.141,1.892
701,TX,75023,2019.0,Feb,0.141,2.031
702,TX,75023,2019.0,Mar,0.142,2.332
703,TX,75023,2019.0,Apr,0.142,2.602
704,TX,75023,2019.0,May,0.142,2.604
705,TX,75023,2019.0,Jun,0.142,2.399
706,TX,75023,2019.0,Jul,0.142,2.549
707,TX,75023,2019.0,Aug,0.142,2.335
708,TX,75023,2019.0,Sep,0.143,2.348
709,TX,75023,2019.0,Oct,0.143,2.249
710,TX,75023,2019.0,Nov,0.142,2.286
711,TX,75023,2019.0,Dec,0.142,2.214
712,TX,75023,2020.0,Jan,0.141,2.235
713,TX,75023,2020.0,Feb,0.137,2.054
714,TX,75023,2020.0,Mar,0.134,1.919
715,TX,75023,2020.0,Apr,0.134,1.417
716,TX,75023,2020.0,May,0.136,1.406
717,TX,75023,2020.0,Jun,0.136,1.722
718,TX,75023,2020.0,Jul,0.135,1.903
719,TX,75023,2020.0,Aug,0.133,1.869
720,TX,75023,2020.0,Sep,0.132,1.893
721,TX,75023,2020.0,Oct,0.132,1.833
722,TX,75023,2020.0,Nov,0.13,1.766
723,TX,75023,2020.0,Dec,0.13,1.885
724,TX,75023,2021.0,Jan,0.131,2.065
725,TX,75023,2021.0,Feb,0.131,2.196
726,TX,75023,2021.0,Mar,0.128,2.533
727,TX,75023,2021.0,Apr,0.127,2.485
728,TX,75023,2021.0,May,0.128,2.737
729,TX,75023,2021.0,Jun,0.129,2.836
730,TX,75023,2021.0,Jul,0.133,2.882
731,TX,75023,2021.0,Aug,0.144,2.894
732,TX,75023,2021.0,Sep,0.152,2.91
733,TX,75023,2021.0,Oct,0.153,3.033
734,TX,75023,2021.0,Nov,0.153,3.137
735,TX,75023,2021.0,Dec,0.154,3.015
736,TX,75023,2022.0,Jan,0.161,3.058
737,TX,75023,2022.0,Feb,0.162,3.288
738,TX,75023,2022.0,Mar,0.162,3.901
739,TX,75023,2022.0,Apr,0.162,3.816
740,TX,75023,2022.0,May,0.164,4.271
741,TX,75023,2022.0,Jun,0.174,4.748
742,TX,75023,2022.0,Jul,0.196,4.119
743,TX,75023,2022.0,Aug,0.196,3.511
744,TX,75023,2022.0,Sep,0.199,3.231
745,TX,75023,2022.0,Oct,0.199,3.268
746,TX,75023,2022.0,Nov,0.183,3.084
747,TX,75023,2022.0,Dec,0.183,2.782
748,TX,75023,2023.0,Jan,0.178,3.025
749,TX,75023,2023.0,Feb,0.178,3.055
750,TX,75024,2019.0,Jan,0.141,1.892
751,TX,75024,2019.0,Feb,0.141,2.031
752,TX,75024,2019.0,Mar,0.142,2.332
753,TX,75024,2019.0,Apr,0.142,2.602
754,TX,75024,2019.0,May,0.142,2.604
755,TX,75024,2019.0,Jun,0.142,2.399
756,TX,75024,2019.0,Jul,0.142,2.549
757,TX,75024,2019.0,Aug,0.142,2.335
758,TX,75024,2019.0,Sep,0.143,2.348
759,TX,75024,2019.0,Oct,0.143,2.249
760,TX,75024,2019.0,Nov,0.142,2.286
761,TX,75024,2019.0,Dec,0.142,2.214
762,TX,75024,2020.0,Jan,0.141,2.235
763,TX,75024,2020.0,Feb,0.137,2.054
764,TX,75024,2020.0,Mar,0.134,1.919
765,TX,75024,2020.0,Apr,0.134,1.417
766,TX,75024,2020.0,May,0.136,1.406
767,TX,75024,2020.0,Jun,0.136,1.722
768,TX,75024,2020.0,Jul,0.135,1.903
769,TX,75024,2020.0,Aug,0.133,1.869
770,TX,75024,2020.0,Sep,0.132,1.893
771,TX,75024,2020.0,Oct,0.132,1.833
772,TX,75024,2020.0,Nov,0.13,1.766
773,TX,75024,2020.0,Dec,0.13,1.885
774,TX,75024,2021.0,Jan,0.131,2.065
775,TX,75024,2021.0,Feb,0.131,2.196
776,TX,75024,2021.0,Mar,0.128,2.533
777,TX,75024,2021.0,Apr,0.127,2.485
778,TX,75024,2021.0,May,0.128,2.737
779,TX,75024,2021.0,Jun,0.129,2.836
780,TX,75024,2021.0,Jul,0.133,2.882
781,TX,75024,2021.0,Aug,0.144,2.894
782,TX,75024,2021.0,Sep,0.152,2.91
783,TX,75024,2021.0,Oct,0.153,3.033
784,TX,75024,2021.0,Nov,0.153,3.137
785,TX,75024,2021.0,Dec,0.154,3.015
786,TX,75024,2022.0,Jan,0.161,3.058
787,TX,75024,2022.0,Feb,0.162,3.288
788,TX,75024,2022.0,Mar,0.162,3.901
789,TX,75024,2022.0,Apr,0.162,3.816
790,TX,75024,2022.0,May,0.164,4.271
791,TX,75024,2022.0,Jun,0.174,4.748
792,TX,75024,2022.0,Jul,0.196,4.119
793,TX,75024,2022.0,Aug,0.196,3.511
794,TX,75024,2022.0,Sep,0.199,3.231
795,TX,75024,2022.0,Oct,0.199,3.268
796,TX,75024,2022.0,Nov,0.183,3.084
797,TX,75024,2022.0,Dec,0.183,2.782
798,TX,75024,2023.0,Jan,0.178,3.025
799,TX,75024,2023.0,Feb,0.178,3.055
800,TX,75025,2019.0,Jan,0.141,1.892
801,TX,75025,2019.0,Feb,0.141,2.031
802,TX,75025,2019.0,Mar,0.142,2.332
803,TX,75025,2019.0,Apr,0.142,2.602
804,TX,75025,2019.0,May,0.142,2.604
805,TX,75025,2019.0,Jun,0.142,2.399
806,TX,75025,2019.0,Jul,0.142,2.549
807,TX,75025,2019.0,Aug,0.142,2.335
808,TX,75025,2019.0,Sep,0.143,2.348
809,TX,75025,2019.0,Oct,0.143,2.249
810,TX,75025,2019.0,Nov,0.142,2.286
811,TX,75025,2019.0,Dec,0.142,2.214
812,TX,75025,2020.0,Jan,0.141,2.235
813,TX,75025,2020.0,Feb,0.137,2.054
814,TX,75025,2020.0,Mar,0.134,1.919
815,TX,75025,2020.0,Apr,0.134,1.417
816,TX,75025,2020.0,May,0.136,1.406
817,TX,75025,2020.0,Jun,0.136,1.722
818,TX,75025,2020.0,Jul,0.135,1.903
819,TX,75025,2020.0,Aug,0.133,1.869
820,TX,75025,2020.0,Sep,0.132,1.893
821,TX,75025,2020.0,Oct,0.132,1.833
822,TX,75025,2020.0,Nov,0.13,1.766
823,TX,75025,2020.0,Dec,0.13,1.885
824,TX,75025,2021.0,Jan,0.131,2.065
825,TX,75025,2021.0,Feb,0.131,2.196
826,TX,75025,2021.0,Mar,0.128,2.533
827,TX,75025,2021.0,Apr,0.127,2.485
828,TX,75025,2021.0,May,0.128,2.737
829,TX,75025,2021.0,Jun,0.129,2.836
830,TX,75025,2021.0,Jul,0.133,2.882
831,TX,75025,2021.0,Aug,0.144,2.894
832,TX,75025,2021.0,Sep,0.152,2.91
833,TX,75025,2021.0,Oct,0.153,3.033
834,TX,75025,2021.0,Nov,0.153,3.137
835,TX,75025,2021.0,Dec,0.154,3.015
836,TX,75025,2022.0,Jan,0.161,3.058
837,TX,75025,2022.0,Feb,0.162,3.288
838,TX,75025,2022.0,Mar,0.162,3.901
839,TX,75025,2022.0,Apr,0.162,3.816
840,TX,75025,2022.0,May,0.164,4.271
841,TX,75025,2022.0,Jun,0.174,4.748
842,TX,75025,2022.0,Jul,0.196,4.119
843,TX,75025,2022.0,Aug,0.196,3.511
844,TX,75025,2022.0,Sep,0.199,3.231
845,TX,75025,2022.0,Oct,0.199,3.268
846,TX,75025,2022.0,Nov,0.183,3.084
847,TX,75025,2022.0,Dec,0.183,2.782
848,TX,75025,2023.0,Jan,0.178,3.025
849,TX,75025,2023.0,Feb,0.178,3.055
850,TX,75026,2019.0,Jan,0.141,1.892
851,TX,75026,2019.0,Feb,0.141,2.031
852,TX,75026,2019.0,Mar,0.142,2.332
853,TX,75026,2019.0,Apr,0.142,2.602
854,TX,75026,2019.0,May,0.142,2.604
855,TX,75026,2019.0,Jun,0.142,2.399
856,TX,75026,2019.0,Jul,0.142,2.549
857,TX,75026,2019.0,Aug,0.142,2.335
858,TX,75026,2019.0,Sep,0.143,2.348
859,TX,75026,2019.0,Oct,0.143,2.249
860,TX,75026,2019.0,Nov,0.142,2.286
861,TX,75026,2019.0,Dec,0.142,2.214
862,TX,75026,2020.0,Jan,0.141,2.235
863,TX,75026,2020.0,Feb,0.137,2.054
864,TX,75026,2020.0,Mar,0.134,1.919
865,TX,75026,2020.0,Apr,0.134,1.417
866,TX,75026,2020.0,May,0.136,1.406
867,TX,75026,2020.0,Jun,0.136,1.722
868,TX,75026,2020.0,Jul,0.135,1.903
869,TX,75026,2020.0,Aug,0.133,1.869
870,TX,75026,2020.0,Sep,0.132,1.893
871,TX,75026,2020.0,Oct,0.132,1.833
872,TX,75026,2020.0,Nov,0.13,1.766
873,TX,75026,2020.0,Dec,0.13,1.885
874,TX,75026,2021.0,Jan,0.131,2.065
875,TX,75026,2021.0,Feb,0.131,2.196
876,TX,75026,2021.0,Mar,0.128,2.533
877,TX,75026,2021.0,Apr,0.127,2.485
878,TX,75026,2021.0,May,0.128,2.737
879,TX,75026,2021.0,Jun,0.129,2.836
880,TX,75026,2021.0,Jul,0.133,2.882
881,TX,75026,2021.0,Aug,0.144,2.894
882,TX,75026,2021.0,Sep,0.152,2.91
883,TX,75026,2021.0,Oct,0.153,3.033
884,TX,75026,2021.0,Nov,0.153,3.137
885,TX,75026,2021.0,Dec,0.154,3.015
886,TX,75026,2022.0,Jan,0.161,3.058
887,TX,75026,2022.0,Feb,0.162,3.288
888,TX,75026,2022.0,Mar,0.162,3.901
889,TX,75026,2022.0,Apr,0.162,3.816
890,TX,75026,2022.0,May,0.164,4.271
891,TX,75026,2022.0,Jun,0.174,4.748
892,TX,75026,2022.0,Jul,0.196,4.119
893,TX,75026,2022.0,Aug,0.196,3.511
894,TX,75026,2022.0,Sep,0.199,3.231
895,TX,75026,2022.0,Oct,0.199,3.268
896,TX,75026,2022.0,Nov,0.183,3.084
897,TX,75026,2022.0,Dec,0.183,2.782
898,TX,75026,2023.0,Jan,0.178,3.025
899,TX,75026,2023.0,Feb,0.178,3.055
900,TX,75028,2019.0,Jan,0.141,1.892
901,TX,75028,2019.0,Feb,0.141,2.031
902,TX,75028,2019.0,Mar,0.142,2.332
903,TX,75028,2019.0,Apr,0.142,2.602
904,TX,75028,2019.0,May,0.142,2.604
905,TX,75028,2019.0,Jun,0.142,2.399
906,TX,75028,2019.0,Jul,0.142,2.549
907,TX,75028,2019.0,Aug,0.142,2.335
908,TX,75028,2019.0,Sep,0.143,2.348
909,TX,75028,2019.0,Oct,0.143,2.249
910,TX,75028,2019.0,Nov,0.142,2.286
911,TX,75028,2019.0,Dec,0.142,2.214
912,TX,75028,2020.0,Jan,0.141,2.235
913,TX,75028,2020.0,Feb,0.137,2.054
914,TX,75028,2020.0,Mar,0.134,1.919
915,TX,75028,2020.0,Apr,0.134,1.417
916,TX,75028,2020.0,May,0.136,1.406
917,TX,75028,2020.0,Jun,0.136,1.722
918,TX,75028,2020.0,Jul,0.135,1.903
919,TX,75028,2020.0,Aug,0.133,1.869
920,TX,75028,2020.0,Sep,0.132,1.893
921,TX,75028,2020.0,Oct,0.132,1.833
922,TX,75028,2020.0,Nov,0.13,1.766
923,TX,75028,2020.0,Dec,0.13,1.885
924,TX,75028,2021.0,Jan,0.131,2.065
925,TX,75028,2021.0,Feb,0.131,2.196
926,TX,75028,2021.0,Mar,0.128,2.533
927,TX,75028,2021.0,Apr,0.127,2.485
928,TX,75028,2021.0,May,0.128,2.737
929,TX,75028,2021.0,Jun,0.129,2.836
930,TX,75028,2021.0,Jul,0.133,2.882
931,TX,75028,2021.0,Aug,0.144,2.894
932,TX,75028,2021.0,Sep,0.152,2.91
933,TX,75028,2021.0,Oct,0.153,3.033
934,TX,75028,2021.0,Nov,0.153,3.137
935,TX,75028,2021.0,Dec,0.154,3.015
936,TX,75028,2022.0,Jan,0.161,3.058
937,TX,75028,2022.0,Feb,0.162,3.288
938,TX,75028,2022.0,Mar,0.162,3.901
939,TX,75028,2022.0,Apr,0.162,3.816
940,TX,75028,2022.0,May,0.164,4.271
941,TX,75028,2022.0,Jun,0.174,4.748
942,TX,75028,2022.0,Jul,0.196,4.119
943,TX,75028,2022.0,Aug,0.196,3.511
944,TX,75028,2022.0,Sep,0.199,3.231
945,TX,75028,2022.0,Oct,0.199,3.268
946,TX,75028,2022.0,Nov,0.183,3.084
947,TX,75028,2022.0,Dec,0.183,2.782
948,TX,75028,2023.0,Jan,0.178,3.025
949,TX,75028,2023.0,Feb,0.178,3.055
950,TX,75030,2019.0,Jan,0.141,1.892
951,TX,75030,2019.0,Feb,0.141,2.031
952,TX,75030,2019.0,Mar,0.142,2.332
953,TX,75030,2019.0,Apr,0.142,2.602
954,TX,75030,2019.0,May,0.142,2.604
955,TX,75030,2019.0,Jun,0.142,2.399
956,TX,75030,2019.0,Jul,0.142,2.549
957,TX,75030,2019.0,Aug,0.142,2.335
958,TX,75030,2019.0,Sep,0.143,2.348
959,TX,75030,2019.0,Oct,0.143,2.249
960,TX,75030,2019.0,Nov,0.142,2.286
961,TX,75030,2019.0,Dec,0.142,2.214
962,TX,75030,2020.0,Jan,0.141,2.235
963,TX,75030,2020.0,Feb,0.137,2.054
964,TX,75030,2020.0,Mar,0.134,1.919
965,TX,75030,2020.0,Apr,0.134,1.417
966,TX,75030,2020.0,May,0.136,1.406
967,TX,75030,2020.0,Jun,0.136,1.722
968,TX,75030,2020.0,Jul,0.135,1.903
969,TX,75030,2020.0,Aug,0.133,1.869
970,TX,75030,2020.0,Sep,0.132,1.893
971,TX,75030,2020.0,Oct,0.132,1.833
972,TX,75030,2020.0,Nov,0.13,1.766
973,TX,75030,2020.0,Dec,0.13,1.885
974,TX,75030,2021.0,Jan,0.131,2.065
975,TX,75030,2021.0,Feb,0.131,2.196
976,TX,75030,2021.0,Mar,0.128,2.533
977,TX,75030,2021.0,Apr,0.127,2.485
978,TX,75030,2021.0,May,0.128,2.737
979,TX,75030,2021.0,Jun,0.129,2.836
980,TX,75030,2021.0,Jul,0.133,2.882
981,TX,75030,2021.0,Aug,0.144,2.894
982,TX,75030,2021.0,Sep,0.152,2.91
983,TX,75030,2021.0,Oct,0.153,3.033
984,TX,75030,2021.0,Nov,0.153,3.137
985,TX,75030,2021.0,Dec,0.154,3.015
986,TX,75030,2022.0,Jan,0.161,3.058
987,TX,75030,2022.0,Feb,0.162,3.288
988,TX,75030,2022.0,Mar,0.162,3.901
989,TX,75030,2022.0,Apr,0.162,3.816
990,TX,75030,2022.0,May,0.164,4.271
991,TX,75030,2022.0,Jun,0.174,4.748
992,TX,75030,2022.0,Jul,0.196,4.119
993,TX,75030,2022.0,Aug,0.196,3.511
994,TX,75030,2022.0,Sep,0.199,3.231
995,TX,75030,2022.0,Oct,0.199,3.268
996,TX,75030,2022.0,Nov,0.183,3.084
997,TX,75030,2022.0,Dec,0.183,2.782
998,TX,75030,2023.0,Jan,0.178,3.025
999,TX,75030,2023.0,Feb,0.178,3.055
1000,TX,75032,2019.0,Jan,0.141,1.892
1001,TX,75032,2019.0,Feb,0.141,2.031
1002,TX,75032,2019.0,Mar,0.142,2.332
1003,TX,75032,2019.0,Apr,0.142,2.602
1004,TX,75032,2019.0,May,0.142,2.604
1005,TX,75032,2019.0,Jun,0.142,2.399
1006,TX,75032,2019.0,Jul,0.142,2.549
1007,TX,75032,2019.0,Aug,0.142,2.335
1008,TX,75032,2019.0,Sep,0.143,2.348
1009,TX,75032,2019.0,Oct,0.143,2.249
1010,TX,75032,2019.0,Nov,0.142,2.286
1011,TX,75032,2019.0,Dec,0.142,2.214
1012,TX,75032,2020.0,Jan,0.141,2.235
1013,TX,75032,2020.0,Feb,0.137,2.054
1014,TX,75032,2020.0,Mar,0.134,1.919
1015,TX,75032,2020.0,Apr,0.134,1.417
1016,TX,75032,2020.0,May,0.136,1.406
1017,TX,75032,2020.0,Jun,0.136,1.722
1018,TX,75032,2020.0,Jul,0.135,1.903
1019,TX,75032,2020.0,Aug,0.133,1.869
1020,TX,75032,2020.0,Sep,0.132,1.893
1021,TX,75032,2020.0,Oct,0.132,1.833
1022,TX,75032,2020.0,Nov,0.13,1.766
1023,TX,75032,2020.0,Dec,0.13,1.885
1024,TX,75032,2021.0,Jan,0.131,2.065
1025,TX,75032,2021.0,Feb,0.131,2.196
1026,TX,75032,2021.0,Mar,0.128,2.533
1027,TX,75032,2021.0,Apr,0.127,2.485
1028,TX,75032,2021.0,May,0.128,2.737
1029,TX,75032,2021.0,Jun,0.129,2.836
1030,TX,75032,2021.0,Jul,0.133,2.882
1031,TX,75032,2021.0,Aug,0.144,2.894
1032,TX,75032,2021.0,Sep,0.152,2.91
1033,TX,75032,2021.0,Oct,0.153,3.033
1034,TX,75032,2021.0,Nov,0.153,3.137
1035,TX,75032,2021.0,Dec,0.154,3.015
1036,TX,75032,2022.0,Jan,0.161,3.058
1037,TX,75032,2022.0,Feb,0.162,3.288
1038,TX,75032,2022.0,Mar,0.162,3.901
1039,TX,75032,2022.0,Apr,0.162,3.816
1040,TX,75032,2022.0,May,0.164,4.271
1041,TX,75032,2022.0,Jun,0.174,4.748
1042,TX,75032,2022.0,Jul,0.196,4.119
1043,TX,75032,2022.0,Aug,0.196,3.511
1044,TX,75032,2022.0,Sep,0.199,3.231
1045,TX,75032,2022.0,Oct,0.199,3.268
1046,TX,75032,2022.0,Nov,0.183,3.084
1047,TX,75032,2022.0,Dec,0.183,2.782
1048,TX,75032,2023.0,Jan,0.178,3.025
1049,TX,75032,2023.0,Feb,0.178,3.055
1050,TX,75034,2019.0,Jan,0.141,1.892
1051,TX,75034,2019.0,Feb,0.141,2.031
1052,TX,75034,2019.0,Mar,0.142,2.332
1053,TX,75034,2019.0,Apr,0.142,2.602
1054,TX,75034,2019.0,May,0.142,2.604
1055,TX,75034,2019.0,Jun,0.142,2.399
1056,TX,75034,2019.0,Jul,0.142,2.549
1057,TX,75034,2019.0,Aug,0.142,2.335
1058,TX,75034,2019.0,Sep,0.143,2.348
1059,TX,75034,2019.0,Oct,0.143,2.249
1060,TX,75034,2019.0,Nov,0.142,2.286
1061,TX,75034,2019.0,Dec,0.142,2.214
1062,TX,75034,2020.0,Jan,0.141,2.235
1063,TX,75034,2020.0,Feb,0.137,2.054
1064,TX,75034,2020.0,Mar,0.134,1.919
1065,TX,75034,2020.0,Apr,0.134,1.417
1066,TX,75034,2020.0,May,0.136,1.406
1067,TX,75034,2020.0,Jun,0.136,1.722
1068,TX,75034,2020.0,Jul,0.135,1.903
1069,TX,75034,2020.0,Aug,0.133,1.869
1070,TX,75034,2020.0,Sep,0.132,1.893
1071,TX,75034,2020.0,Oct,0.132,1.833
1072,TX,75034,2020.0,Nov,0.13,1.766
1073,TX,75034,2020.0,Dec,0.13,1.885
1074,TX,75034,2021.0,Jan,0.131,2.065
1075,TX,75034,2021.0,Feb,0.131,2.196
1076,TX,75034,2021.0,Mar,0.128,2.533
1077,TX,75034,2021.0,Apr,0.127,2.485
1078,TX,75034,2021.0,May,0.128,2.737
1079,TX,75034,2021.0,Jun,0.129,2.836
1080,TX,75034,2021.0,Jul,0.133,2.882
1081,TX,75034,2021.0,Aug,0.144,2.894
1082,TX,75034,2021.0,Sep,0.152,2.91
1083,TX,75034,2021.0,Oct,0.153,3.033
1084,TX,75034,2021.0,Nov,0.153,3.137
1085,TX,75034,2021.0,Dec,0.154,3.015
1086,TX,75034,2022.0,Jan,0.161,3.058
1087,TX,75034,2022.0,Feb,0.162,3.288
1088,TX,75034,2022.0,Mar,0.162,3.901
1089,TX,75034,2022.0,Apr,0.162,3.816
1090,TX,75034,2022.0,May,0.164,4.271
1091,TX,75034,2022.0,Jun,0.174,4.748
1092,TX,75034,2022.0,Jul,0.196,4.119
1093,TX,75034,2022.0,Aug,0.196,3.511
1094,TX,75034,2022.0,Sep,0.199,3.231
1095,TX,75034,2022.0,Oct,0.199,3.268
1096,TX,75034,2022.0,Nov,0.183,3.084
1097,TX,75034,2022.0,Dec,0.183,2.782
1098,TX,75034,2023.0,Jan,0.178,3.025
1099,TX,75034,2023.0,Feb,0.178,3.055
1100,TX,75035,2019.0,Jan,0.141,1.892
1101,TX,75035,2019.0,Feb,0.141,2.031
1102,TX,75035,2019.0,Mar,0.142,2.332
1103,TX,75035,2019.0,Apr,0.142,2.602
1104,TX,75035,2019.0,May,0.142,2.604
1105,TX,75035,2019.0,Jun,0.142,2.399
1106,TX,75035,2019.0,Jul,0.142,2.549
1107,TX,75035,2019.0,Aug,0.142,2.335
1108,TX,75035,2019.0,Sep,0.143,2.348
1109,TX,75035,2019.0,Oct,0.143,2.249
1110,TX,75035,2019.0,Nov,0.142,2.286
1111,TX,75035,2019.0,Dec,0.142,2.214
1112,TX,75035,2020.0,Jan,0.141,2.235
1113,TX,75035,2020.0,Feb,0.137,2.054
1114,TX,75035,2020.0,Mar,0.134,1.919
1115,TX,75035,2020.0,Apr,0.134,1.417
1116,TX,75035,2020.0,May,0.136,1.406
1117,TX,75035,2020.0,Jun,0.136,1.722
